person_id,name,height,address
101915,Samuel Alves Martins,173,"Rua Maria Monteiro, 122 - Cambuí"
101916,Yasmin Oliveira Ferreira,164,"Avenida Heitor Penteado, 1474 - Taquaral"
101917,Daniel Queiroz Ferreira,187,"Rua Maria Monteiro, 1144 - Cambuí"
101918,Henrique Paschoalino Paschoalino,157,"Avenida Albino José Barbosa de Oliveira, 716 - Barão Geraldo"
101919,Yasmin Santana Martins,154,"Rua Maria Monteiro, 843 - Cambuí"
101920,Victor Cruz Fernandes,197,"Avenida Albino José Barbosa de Oliveira, 1187 - Barão Geraldo"
101921,João Campos Silva,175,"Rua Maria Monteiro, 484 - Cambuí"
101922,Erik Matos Silva,167,"Rua Maria Monteiro, 116 - Cambuí"
101923,Gabriel Silva Amorim,155,"Rua Maria Monteiro, 1273 - Cambuí"
101924,Vinícius Fernandes Alves,186,"Avenida Albino José Barbosa de Oliveira, 1043 - Barão Geraldo"
101925,Erik Amorim Gomes,197,"Avenida Heitor Penteado, 102 - Taquaral"
101926,Felipe Gomes Alves,162,"Avenida Heitor Penteado, 1557 - Taquaral"
101927,João Martins Silva,177,"Avenida Albino José Barbosa de Oliveira, 2908 - Barão Geraldo"
101928,Miguel Oliveira Melo,154,"Rua Maria Monteiro, 826 - Cambuí"
101929,Eduardo Melo Bellini,162,"Avenida Albino José Barbosa de Oliveira, 2690 - Barão Geraldo"
101930,Daniel Silva Bellini,166,"Rua Maria Monteiro, 708 - Cambuí"
101931,Sofia Gomes Martins,199,"Avenida Heitor Penteado, 1333 - Taquaral"
101932,Felipe Almeida Almeida,189,"Rua Coronel Quirino, 285 - Cambuí"
101933,Pedro Paschoalino Oliveira,194,"Rua Coronel Quirino, 596 - Cambuí"
101934,Maria Amorim Almeida,181,"Avenida Heitor Penteado, 145 - Taquaral"
101935,Rafael Queiroz Matos,178,"Avenida Heitor Penteado, 1049 - Taquaral"
101936,Thiago Fernandes Amorim,200,"Avenida Albino José Barbosa de Oliveira, 1186 - Barão Geraldo"
101937,Guilherme Silva Matos,152,"Avenida Albino José Barbosa de Oliveira, 3204 - Barão Geraldo"
101938,Victor Medeiros Martins,189,"Avenida Heitor Penteado, 446 - Taquaral"
101939,Daniel Oliveira Medeiros,183,"Rua Maria Monteiro, 534 - Cambuí"
101940,Felipe Silva Amorim,189,"Rua Coronel Quirino, 816 - Cambuí"
101941,Rafael Cruz Ferreira,176,"Avenida Heitor Penteado, 2178 - Taquaral"
101942,Thiago Fernandes Silva,162,"Rua Coronel Quirino, 607 - Cambuí"
101943,João Alves Matos,194,"Avenida Heitor Penteado, 1249 - Taquaral"
101944,Sofia Silva Alves,182,"Rua Coronel Quirino, 782 - Cambuí"
101945,André Gomes Cruz,155,"Rua Coronel Quirino, 1241 - Cambuí"
101946,João Campos Santana,173,"Avenida Heitor Penteado, 2239 - Taquaral"
101947,Victor Melo Ribeiro,168,"Avenida Heitor Penteado, 2790 - Taquaral"
101948,Rafael Matos Oliveira,165,"Rua Maria Monteiro, 478 - Cambuí"
101949,Guilherme Alves Fernandes,189,"Avenida Albino José Barbosa de Oliveira, 701 - Barão Geraldo"
101950,Yasmin Queiroz Amorim,177,"Rua Maria Monteiro, 163 - Cambuí"
101951,Thiago Ferreira Vieira,182,"Avenida Heitor Penteado, 391 - Taquaral"
101952,Livia Campos Nascimento,197,"Avenida Albino José Barbosa de Oliveira, 2304 - Barão Geraldo"
101953,Miguel Ribeiro Almeida,190,"Avenida Heitor Penteado, 865 - Taquaral"
101954,Erik Ribeiro Fernandes,162,"Avenida Albino José Barbosa de Oliveira, 2221 - Barão Geraldo"
101955,Maria Ribeiro Campos,192,"Avenida Heitor Penteado, 663 - Taquaral"
101956,Victor Martins Vieira,194,"Avenida Albino José Barbosa de Oliveira, 841 - Barão Geraldo"
101957,Clara Oliveira Fernandes,174,"Avenida Albino José Barbosa de Oliveira, 1040 - Barão Geraldo"
101958,Gabriel Fernandes Fernandes,202,"Rua Coronel Quirino, 1262 - Cambuí"
101959,Rafael Nascimento Silva,191,"Avenida Heitor Penteado, 721 - Taquaral"
101960,Vinícius Ribeiro Martins,185,"Avenida Albino José Barbosa de Oliveira, 1951 - Barão Geraldo"
101961,Giovanna Ferreira Alves,176,"Avenida Albino José Barbosa de Oliveira, 1278 - Barão Geraldo"
101962,Thiago Melo Queiroz,187,"Avenida Heitor Penteado, 1759 - Taquaral"
101963,Miguel Gomes Oliveira,156,"Rua Maria Monteiro, 408 - Cambuí"
101964,Erik Paschoalino Almeida,154,"Rua Maria Monteiro, 974 - Cambuí"
101965,Thiago Bellini Silva,192,"Rua Maria Monteiro, 673 - Cambuí"
101966,Thiago Vieira Santana,194,"Rua Maria Monteiro, 376 - Cambuí"
101967,Erik Martins Cruz,200,"Avenida Albino José Barbosa de Oliveira, 1288 - Barão Geraldo"
101968,Daniel Vieira Amorim,180,"Avenida Heitor Penteado, 624 - Taquaral"
101969,Sofia Medeiros Paschoalino,172,"Rua Maria Monteiro, 1404 - Cambuí"
101970,Livia Queiroz Vieira,191,"Rua Maria Monteiro, 178 - Cambuí"
101971,Daniel Silva Campos,159,"Avenida Albino José Barbosa de Oliveira, 1488 - Barão Geraldo"
101972,Eduardo Vieira Ribeiro,181,"Avenida Heitor Penteado, 1122 - Taquaral"
101973,Livia Nascimento Bellini,192,"Rua Coronel Quirino, 664 - Cambuí"
101974,Gabriel Nascimento Ferreira,202,"Avenida Albino José Barbosa de Oliveira, 2547 - Barão Geraldo"
101975,Rafael Almeida Almeida,179,"Rua Maria Monteiro, 123 - Cambuí"
101976,Samuel Oliveira Paschoalino,188,"Avenida Heitor Penteado, 1710 - Taquaral"
101977,Beatriz Alves Fernandes,180,"Rua Coronel Quirino, 754 - Cambuí"
101978,Pedro Ferreira Matos,167,"Avenida Albino José Barbosa de Oliveira, 3204 - Barão Geraldo"
101979,Giovanna Matos Ferreira,185,"Rua Coronel Quirino, 450 - Cambuí"
101980,Eduardo Matos Oliveira,151,"Avenida Heitor Penteado, 1045 - Taquaral"
101981,Victor Campos Ferreira,163,"Avenida Heitor Penteado, 218 - Taquaral"
101982,Rafael Ribeiro Melo,162,"Rua Coronel Quirino, 213 - Cambuí"
101983,Maria Queiroz Ribeiro,178,"Avenida Heitor Penteado, 1207 - Taquaral"
101984,Rafael Matos Nascimento,161,"Avenida Albino José Barbosa de Oliveira, 836 - Barão Geraldo"
101985,João Amorim Matos,188,"Rua Coronel Quirino, 1139 - Cambuí"
101986,Gabriel Vieira Ferreira,151,"Avenida Heitor Penteado, 984 - Taquaral"
101987,Guilherme Alves Gomes,181,"Avenida Albino José Barbosa de Oliveira, 1639 - Barão Geraldo"
101988,Giovanna Almeida Nascimento,162,"Avenida Albino José Barbosa de Oliveira, 1755 - Barão Geraldo"
101989,André Paschoalino Queiroz,195,"Rua Maria Monteiro, 541 - Cambuí"
101990,Eduardo Alves Nascimento,176,"Avenida Heitor Penteado, 2444 - Taquaral"
101991,Pedro Matos Paschoalino,198,"Rua Maria Monteiro, 285 - Cambuí"
101992,Larissa Amorim Amorim,190,"Avenida Heitor Penteado, 319 - Taquaral"
101993,Guilherme Paschoalino Gomes,166,"Avenida Heitor Penteado, 2058 - Taquaral"
101994,Guilherme Campos Bellini,189,"Avenida Albino José Barbosa de Oliveira, 2553 - Barão Geraldo"
101995,André Matos Alves,180,"Avenida Albino José Barbosa de Oliveira, 38 - Barão Geraldo"
101996,Felipe Gomes Matos,183,"Rua Coronel Quirino, 190 - Cambuí"
101997,Maria Martins Bellini,173,"Avenida Albino José Barbosa de Oliveira, 2326 - Barão Geraldo"
101998,Erik Ribeiro Martins,194,"Avenida Heitor Penteado, 2505 - Taquaral"
101999,Livia Bellini Silva,184,"Avenida Heitor Penteado, 123 - Taquaral"
102000,Clara Gomes Ribeiro,197,"Avenida Albino José Barbosa de Oliveira, 1445 - Barão Geraldo"
102001,Gabriel Queiroz Campos,155,"Rua Maria Monteiro, 104 - Cambuí"
102002,Larissa Silva Nascimento,168,"Rua Maria Monteiro, 1135 - Cambuí"
102003,Rafael Matos Silva,179,"Avenida Albino José Barbosa de Oliveira, 527 - Barão Geraldo"
102004,Maria Santana Vieira,156,"Rua Maria Monteiro, 1453 - Cambuí"
102005,Erik Almeida Nascimento,159,"Rua Coronel Quirino, 1823 - Cambuí"
102006,Daniel Ribeiro Ferreira,190,"Rua Coronel Quirino, 1278 - Cambuí"
102007,Vinícius Ferreira Silva,181,"Avenida Albino José Barbosa de Oliveira, 3098 - Barão Geraldo"
102008,Larissa Campos Amorim,183,"Avenida Heitor Penteado, 2080 - Taquaral"
102009,Felipe Fernandes Paschoalino,177,"Rua Maria Monteiro, 713 - Cambuí"
102010,Eduardo Medeiros Matos,164,"Avenida Albino José Barbosa de Oliveira, 1331 - Barão Geraldo"
102011,André Oliveira Cruz,179,"Rua Maria Monteiro, 889 - Cambuí"
102012,Guilherme Silva Almeida,186,"Rua Coronel Quirino, 270 - Cambuí"
102013,Larissa Ferreira Paschoalino,178,"Avenida Heitor Penteado, 89 - Taquaral"
102014,Gabriel Vieira Almeida,171,"Avenida Heitor Penteado, 1892 - Taquaral"
102015,André Amorim Santana,153,"Avenida Heitor Penteado, 1278 - Taquaral"
102016,Henrique Gomes Nascimento,169,"Rua Coronel Quirino, 1249 - Cambuí"
102017,Pedro Alves Ferreira,181,"Avenida Heitor Penteado, 2397 - Taquaral"
102018,Larissa Medeiros Fernandes,185,"Avenida Heitor Penteado, 1588 - Taquaral"
102019,Clara Almeida Medeiros,199,"Rua Coronel Quirino, 1331 - Cambuí"
102020,Giovanna Martins Vieira,153,"Rua Maria Monteiro, 1429 - Cambuí"
102021,Sofia Amorim Oliveira,176,"Rua Maria Monteiro, 625 - Cambuí"
102022,Felipe Silva Martins,166,"Avenida Albino José Barbosa de Oliveira, 2990 - Barão Geraldo"
102023,André Cruz Bellini,161,"Avenida Heitor Penteado, 2655 - Taquaral"
102024,Livia Ferreira Bellini,171,"Avenida Heitor Penteado, 1976 - Taquaral"
102025,Thiago Medeiros Santana,166,"Rua Coronel Quirino, 708 - Cambuí"
102026,Miguel Cruz Queiroz,159,"Rua Coronel Quirino, 504 - Cambuí"
102027,Yasmin Santana Amorim,203,"Avenida Albino José Barbosa de Oliveira, 1256 - Barão Geraldo"
102028,Livia Nascimento Fernandes,150,"Avenida Albino José Barbosa de Oliveira, 2135 - Barão Geraldo"
102029,Erik Ribeiro Medeiros,171,"Avenida Heitor Penteado, 2482 - Taquaral"
102030,Thiago Matos Queiroz,175,"Avenida Heitor Penteado, 1961 - Taquaral"
102031,Daniel Silva Amorim,167,"Rua Coronel Quirino, 1951 - Cambuí"
102032,Rafael Nascimento Santana,199,"Avenida Heitor Penteado, 922 - Taquaral"
102033,João Medeiros Santana,163,"Avenida Albino José Barbosa de Oliveira, 3429 - Barão Geraldo"
102034,Daniel Bellini Ribeiro,196,"Rua Maria Monteiro, 1572 - Cambuí"
102035,Maria Fernandes Paschoalino,178,"Rua Coronel Quirino, 2000 - Cambuí"
102036,Erik Silva Melo,161,"Avenida Albino José Barbosa de Oliveira, 2634 - Barão Geraldo"
102037,Daniel Martins Bellini,185,"Avenida Heitor Penteado, 1210 - Taquaral"
102038,André Medeiros Melo,184,"Avenida Heitor Penteado, 217 - Taquaral"
102039,Larissa Amorim Campos,201,"Avenida Albino José Barbosa de Oliveira, 2963 - Barão Geraldo"
102040,Eduardo Alves Vieira,161,"Rua Coronel Quirino, 119 - Cambuí"
102041,Gabriel Oliveira Amorim,156,"Avenida Albino José Barbosa de Oliveira, 1726 - Barão Geraldo"
102042,Clara Campos Fernandes,178,"Avenida Albino José Barbosa de Oliveira, 1988 - Barão Geraldo"
102043,Rafael Medeiros Medeiros,160,"Rua Coronel Quirino, 950 - Cambuí"
102044,João Ribeiro Almeida,182,"Rua Coronel Quirino, 1900 - Cambuí"
102045,Larissa Matos Cruz,155,"Rua Coronel Quirino, 882 - Cambuí"
102046,Eduardo Amorim Bellini,196,"Avenida Albino José Barbosa de Oliveira, 525 - Barão Geraldo"
102047,Henrique Matos Ribeiro,164,"Avenida Heitor Penteado, 2442 - Taquaral"
102048,João Ferreira Santana,181,"Rua Maria Monteiro, 462 - Cambuí"
102049,André Martins Alves,200,"Avenida Heitor Penteado, 227 - Taquaral"
102050,Thiago Almeida Silva,160,"Avenida Albino José Barbosa de Oliveira, 2950 - Barão Geraldo"
102051,Beatriz Amorim Ferreira,172,"Avenida Heitor Penteado, 420 - Taquaral"
102052,Sofia Nascimento Matos,175,"Avenida Albino José Barbosa de Oliveira, 617 - Barão Geraldo"
102053,Larissa Amorim Santana,183,"Avenida Heitor Penteado, 455 - Taquaral"
102054,Victor Oliveira Matos,195,"Avenida Albino José Barbosa de Oliveira, 3090 - Barão Geraldo"
102055,João Fernandes Ferreira,183,"Avenida Heitor Penteado, 756 - Taquaral"
102056,Giovanna Campos Matos,178,"Avenida Heitor Penteado, 279 - Taquaral"
102057,Erik Vieira Queiroz,153,"Avenida Heitor Penteado, 1354 - Taquaral"
102058,Eduardo Ferreira Nascimento,166,"Avenida Heitor Penteado, 57 - Taquaral"
102059,Giovanna Matos Alves,184,"Avenida Albino José Barbosa de Oliveira, 2146 - Barão Geraldo"
102060,Miguel Paschoalino Ribeiro,162,"Avenida Heitor Penteado, 2510 - Taquaral"
102061,Samuel Martins Oliveira,190,"Rua Maria Monteiro, 685 - Cambuí"
102062,André Campos Alves,188,"Avenida Albino José Barbosa de Oliveira, 1846 - Barão Geraldo"
102063,Vinícius Bellini Fernandes,164,"Avenida Heitor Penteado, 656 - Taquaral"
102064,Thiago Vieira Matos,204,"Avenida Albino José Barbosa de Oliveira, 3426 - Barão Geraldo"
102065,Livia Santana Queiroz,178,"Avenida Albino José Barbosa de Oliveira, 2535 - Barão Geraldo"
102066,Yasmin Amorim Matos,178,"Avenida Heitor Penteado, 2850 - Taquaral"
102067,Eduardo Campos Nascimento,160,"Avenida Heitor Penteado, 347 - Taquaral"
102068,Henrique Gomes Ribeiro,201,"Avenida Heitor Penteado, 2447 - Taquaral"
102069,Henrique Cruz Cruz,181,"Rua Maria Monteiro, 350 - Cambuí"
102070,Samuel Vieira Medeiros,151,"Avenida Heitor Penteado, 1243 - Taquaral"
102071,Eduardo Oliveira Medeiros,196,"Avenida Heitor Penteado, 1659 - Taquaral"
102072,Felipe Cruz Amorim,163,"Avenida Heitor Penteado, 184 - Taquaral"
102073,Felipe Cruz Medeiros,169,"Avenida Albino José Barbosa de Oliveira, 596 - Barão Geraldo"
102074,Victor Ribeiro Martins,171,"Avenida Albino José Barbosa de Oliveira, 2363 - Barão Geraldo"
102075,Yasmin Amorim Queiroz,160,"Rua Maria Monteiro, 895 - Cambuí"
102076,Vinícius Melo Silva,176,"Avenida Heitor Penteado, 1675 - Taquaral"
102077,Beatriz Alves Bellini,152,"Rua Coronel Quirino, 716 - Cambuí"
102078,Vinícius Vieira Paschoalino,166,"Rua Coronel Quirino, 1130 - Cambuí"
102079,Felipe Ribeiro Amorim,193,"Avenida Heitor Penteado, 2900 - Taquaral"
102080,Clara Ferreira Ribeiro,177,"Avenida Heitor Penteado, 1074 - Taquaral"
102081,Beatriz Alves Matos,178,"Avenida Albino José Barbosa de Oliveira, 2936 - Barão Geraldo"
102082,Thiago Gomes Alves,170,"Avenida Heitor Penteado, 2636 - Taquaral"
102083,Larissa Medeiros Campos,196,"Rua Maria Monteiro, 830 - Cambuí"
102084,Giovanna Queiroz Medeiros,165,"Avenida Albino José Barbosa de Oliveira, 2462 - Barão Geraldo"
102085,Thiago Vieira Nascimento,186,"Rua Maria Monteiro, 1514 - Cambuí"
102086,Clara Santana Queiroz,169,"Avenida Heitor Penteado, 1499 - Taquaral"
102087,Daniel Cruz Bellini,155,"Avenida Heitor Penteado, 2557 - Taquaral"
102088,Sofia Martins Santana,168,"Rua Coronel Quirino, 573 - Cambuí"
102089,Felipe Queiroz Bellini,154,"Avenida Albino José Barbosa de Oliveira, 2416 - Barão Geraldo"
102090,Victor Ribeiro Oliveira,152,"Rua Coronel Quirino, 754 - Cambuí"
102091,Sofia Matos Gomes,150,"Rua Maria Monteiro, 1420 - Cambuí"
102092,Thiago Cruz Ribeiro,187,"Avenida Heitor Penteado, 2112 - Taquaral"
102093,Victor Alves Ferreira,164,"Avenida Heitor Penteado, 1379 - Taquaral"
102094,Larissa Gomes Cruz,183,"Avenida Heitor Penteado, 1026 - Taquaral"
102095,Erik Oliveira Matos,184,"Avenida Albino José Barbosa de Oliveira, 916 - Barão Geraldo"
102096,Livia Queiroz Fernandes,198,"Rua Maria Monteiro, 995 - Cambuí"
102097,Yasmin Oliveira Matos,174,"Rua Coronel Quirino, 797 - Cambuí"
102098,Vinícius Ferreira Alves,173,"Rua Maria Monteiro, 113 - Cambuí"
102099,Henrique Matos Fernandes,161,"Rua Maria Monteiro, 876 - Cambuí"
102100,João Gomes Ribeiro,167,"Avenida Heitor Penteado, 742 - Taquaral"
102101,Maria Fernandes Campos,164,"Rua Coronel Quirino, 1652 - Cambuí"
102102,Gabriel Melo Matos,193,"Avenida Heitor Penteado, 98 - Taquaral"
102103,Felipe Martins Matos,165,"Avenida Albino José Barbosa de Oliveira, 791 - Barão Geraldo"
102104,Thiago Silva Alves,176,"Avenida Albino José Barbosa de Oliveira, 654 - Barão Geraldo"
102105,Miguel Ferreira Martins,157,"Rua Maria Monteiro, 481 - Cambuí"
102106,André Medeiros Nascimento,195,"Avenida Heitor Penteado, 1337 - Taquaral"
102107,Vinícius Paschoalino Queiroz,174,"Rua Coronel Quirino, 198 - Cambuí"
102108,Eduardo Nascimento Paschoalino,166,"Rua Maria Monteiro, 280 - Cambuí"
102109,Guilherme Bellini Santana,178,"Avenida Heitor Penteado, 126 - Taquaral"
102110,Henrique Paschoalino Silva,202,"Avenida Heitor Penteado, 1507 - Taquaral"
102111,Sofia Queiroz Matos,157,"Avenida Heitor Penteado, 2198 - Taquaral"
102112,Victor Melo Almeida,164,"Avenida Heitor Penteado, 2417 - Taquaral"
102113,Daniel Medeiros Ferreira,176,"Avenida Heitor Penteado, 1129 - Taquaral"
102114,João Almeida Almeida,195,"Rua Maria Monteiro, 1336 - Cambuí"
102115,Giovanna Alves Melo,199,"Avenida Albino José Barbosa de Oliveira, 1406 - Barão Geraldo"
102116,Gabriel Bellini Silva,201,"Avenida Heitor Penteado, 301 - Taquaral"
102117,Guilherme Vieira Melo,156,"Rua Maria Monteiro, 770 - Cambuí"
102118,Livia Melo Santana,152,"Avenida Heitor Penteado, 549 - Taquaral"
102119,Thiago Vieira Fernandes,178,"Avenida Heitor Penteado, 2101 - Taquaral"
102120,Pedro Oliveira Amorim,193,"Rua Coronel Quirino, 1678 - Cambuí"
102121,Larissa Melo Cruz,202,"Avenida Albino José Barbosa de Oliveira, 2411 - Barão Geraldo"
102122,Vinícius Ribeiro Nascimento,173,"Rua Maria Monteiro, 1510 - Cambuí"
102123,Beatriz Melo Martins,152,"Avenida Heitor Penteado, 1440 - Taquaral"
102124,Clara Medeiros Fernandes,169,"Avenida Albino José Barbosa de Oliveira, 2996 - Barão Geraldo"
102125,João Gomes Gomes,195,"Avenida Albino José Barbosa de Oliveira, 2513 - Barão Geraldo"
102126,Daniel Bellini Ribeiro,164,"Avenida Heitor Penteado, 2535 - Taquaral"
102127,Vinícius Paschoalino Ribeiro,174,"Avenida Albino José Barbosa de Oliveira, 460 - Barão Geraldo"
102128,Rafael Martins Medeiros,179,"Avenida Heitor Penteado, 1296 - Taquaral"
102129,Guilherme Queiroz Medeiros,163,"Avenida Heitor Penteado, 506 - Taquaral"
102130,Henrique Matos Melo,156,"Avenida Heitor Penteado, 954 - Taquaral"
102131,Eduardo Fernandes Queiroz,166,"Rua Maria Monteiro, 578 - Cambuí"
102132,Larissa Bellini Almeida,193,"Avenida Heitor Penteado, 81 - Taquaral"
102133,Beatriz Martins Ferreira,169,"Avenida Heitor Penteado, 1691 - Taquaral"
102134,Vinícius Melo Queiroz,185,"Rua Maria Monteiro, 1384 - Cambuí"
102135,Clara Bellini Gomes,158,"Avenida Albino José Barbosa de Oliveira, 2943 - Barão Geraldo"
102136,Guilherme Martins Almeida,187,"Avenida Heitor Penteado, 1304 - Taquaral"
102137,Eduardo Fernandes Vieira,197,"Rua Maria Monteiro, 11 - Cambuí"
102138,Pedro Melo Medeiros,171,"Avenida Heitor Penteado, 309 - Taquaral"
102139,Sofia Martins Silva,203,"Avenida Heitor Penteado, 1194 - Taquaral"
102140,Clara Martins Queiroz,202,"Rua Maria Monteiro, 653 - Cambuí"
102141,Maria Almeida Almeida,202,"Avenida Albino José Barbosa de Oliveira, 2061 - Barão Geraldo"
102142,Pedro Matos Santana,151,"Avenida Heitor Penteado, 2449 - Taquaral"
102143,Pedro Martins Ribeiro,173,"Avenida Heitor Penteado, 326 - Taquaral"
102144,Victor Santana Matos,157,"Avenida Heitor Penteado, 2819 - Taquaral"
102145,Vinícius Queiroz Bellini,160,"Rua Coronel Quirino, 149 - Cambuí"
102146,Gabriel Vieira Silva,162,"Avenida Albino José Barbosa de Oliveira, 3062 - Barão Geraldo"
102147,Maria Fernandes Melo,166,"Avenida Albino José Barbosa de Oliveira, 457 - Barão Geraldo"
102148,Clara Cruz Gomes,157,"Rua Maria Monteiro, 592 - Cambuí"
102149,Maria Alves Alves,170,"Avenida Heitor Penteado, 215 - Taquaral"
102150,Felipe Fernandes Alves,167,"Avenida Albino José Barbosa de Oliveira, 2467 - Barão Geraldo"
102151,Vinícius Ribeiro Paschoalino,179,"Rua Coronel Quirino, 1802 - Cambuí"
102152,Guilherme Oliveira Alves,167,"Avenida Albino José Barbosa de Oliveira, 2213 - Barão Geraldo"
102153,Vinícius Ferreira Campos,195,"Avenida Albino José Barbosa de Oliveira, 166 - Barão Geraldo"
102154,Eduardo Ferreira Medeiros,196,"Avenida Heitor Penteado, 2698 - Taquaral"
102155,Gabriel Santana Alves,180,"Rua Coronel Quirino, 597 - Cambuí"
102156,Eduardo Vieira Cruz,187,"Avenida Albino José Barbosa de Oliveira, 1679 - Barão Geraldo"
102157,Thiago Medeiros Bellini,181,"Avenida Albino José Barbosa de Oliveira, 2908 - Barão Geraldo"
102158,Vinícius Almeida Nascimento,160,"Avenida Albino José Barbosa de Oliveira, 372 - Barão Geraldo"
102159,André Fernandes Cruz,194,"Avenida Albino José Barbosa de Oliveira, 1732 - Barão Geraldo"
102160,Guilherme Ferreira Amorim,174,"Avenida Albino José Barbosa de Oliveira, 1445 - Barão Geraldo"
102161,André Fernandes Santana,182,"Avenida Albino José Barbosa de Oliveira, 2716 - Barão Geraldo"
102162,Thiago Matos Santana,187,"Avenida Albino José Barbosa de Oliveira, 1378 - Barão Geraldo"
102163,Felipe Matos Queiroz,190,"Avenida Heitor Penteado, 1567 - Taquaral"
102164,Giovanna Matos Amorim,157,"Avenida Heitor Penteado, 2156 - Taquaral"
102165,Vinícius Almeida Paschoalino,160,"Rua Maria Monteiro, 991 - Cambuí"
102166,Livia Melo Queiroz,171,"Rua Coronel Quirino, 420 - Cambuí"
102167,Beatriz Silva Oliveira,200,"Rua Maria Monteiro, 1388 - Cambuí"
